Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,DailyChange,PriceTrend
29/07/2021,35.64225006,35.90890303,35.42004151,35.64225006,5388500,0,0,2021,7,29,0,Down
30/07/2021,35.60669807,35.70446698,35.50003553,35.67780304,3636900,0,0,2021,7,30,0.07110497,Up
02/08/2021,35.48225546,35.8289036,35.28671426,35.76668549,4951300,0,0,2021,8,2,0.28443003,Up
03/08/2021,35.81112849,36.13110933,35.78446116,36.12221909,3549900,0,0,2021,8,3,0.311090594,Up
04/08/2021,36.13999699,36.28221032,35.86445718,35.99778366,3853000,0,0,2021,8,4,-0.142213331,Down
05/08/2021,36.2466499,36.37997636,36.11332683,36.37108612,4443600,0,0,2021,8,5,0.124436219,Up
06/08/2021,36.02445244,36.1133379,35.85557515,35.91779327,3557700,0,0,2021,8,6,-0.106659165,Down
09/08/2021,36.16666235,36.23777071,35.95334404,36.06889343,2357000,0,0,2021,8,9,-0.097768914,Down
10/08/2021,36.07777606,36.21110253,36.0244448,36.13110733,4963600,0,0,2021,8,10,0.053331266,Up
11/08/2021,36.61996178,36.61996178,36.4421943,36.53996658,3491300,0,0,2021,8,11,-0.079995196,Down
12/08/2021,36.60218529,36.73551175,36.51330325,36.67329025,2010400,0,0,2021,8,12,0.071104959,Up
13/08/2021,36.9577261,37.31325773,36.92217192,37.30437088,2132500,0,0,2021,8,13,0.346644781,Up
16/08/2021,37.16215595,37.49102363,37.16215595,37.40214157,2393100,0,0,2021,8,16,0.23998562,Up
17/08/2021,37.33103082,37.65101162,37.32214397,37.62434769,2843800,0,0,2021,8,17,0.29331687,Up
18/08/2021,37.68657165,37.93544414,37.43769577,37.4643631,4081700,0,0,2021,8,18,-0.222208551,Down
19/08/2021,37.54537389,37.85142599,37.47336345,37.63539124,2874900,0.53,0,2021,8,19,0.090017344,Up
20/08/2021,37.57238042,37.82442211,37.50036655,37.67139435,1928500,0,0,2021,8,20,0.099013926,Up
23/08/2021,37.58138168,37.65339555,37.31133651,37.34734344,4642400,0,0,2021,8,23,-0.234038231,Down
24/08/2021,36.99627992,37.10430074,36.77124172,36.9332695,2774700,0,0,2021,8,24,-0.063010423,Down
25/08/2021,37.02328682,37.06829378,36.87926251,37.00528336,2573500,0,0,2021,8,25,-0.018003469,Down
26/08/2021,36.93326608,37.00527995,36.78924178,36.86125565,1939800,0,0,2021,8,26,-0.072010434,Down
27/08/2021,36.92426723,37.06829154,36.74423599,36.74423599,4576200,0,0,2021,8,27,-0.180031242,Down
30/08/2021,36.75324209,36.88826296,36.69022823,36.82525253,1199600,0,0,2021,8,30,0.072010442,Up
31/08/2021,36.60021208,36.78924334,36.51919819,36.67222595,2368900,0,0,2021,8,31,0.072013871,Up
01/09/2021,36.92426946,37.09529727,36.79824862,37.00528336,3187200,0,0,2021,9,1,0.081013892,Up
02/09/2021,37.03228222,37.33833428,37.00527874,37.29332733,2272800,0,0,2021,9,2,0.261045112,Up
03/09/2021,37.28432538,37.55437395,37.09529412,37.4553566,3020600,0,0,2021,9,3,0.171031221,Up
07/09/2021,37.14030541,37.17631235,36.78924635,36.85225677,2866100,0,0,2021,9,7,-0.28804864,Down
08/09/2021,36.42017936,36.58220713,36.28515851,36.47418976,3611600,0,0,2021,9,8,0.054010401,Up
09/09/2021,36.38417603,36.38417603,35.79907875,35.80807877,3270400,0,0,2021,9,9,-0.576097266,Down
10/09/2021,36.01510891,36.05111584,35.70005683,35.78107071,3031900,0,0,2021,9,10,-0.234038197,Down
13/09/2021,36.03311506,36.03311506,35.66405255,35.79007339,9308900,0,0,2021,9,13,-0.243041665,Down
14/09/2021,35.75406997,35.87108736,35.40301093,35.43901443,3026700,0,0,2021,9,14,-0.315055537,Down
15/09/2021,35.34000055,35.41201442,35.15997272,35.30399704,2833900,0,0,2021,9,15,-0.036003505,Down
16/09/2021,35.19597549,35.25898592,34.9169303,35.20497894,1888400,0,0,2021,9,16,0.009003452,Up
17/09/2021,35.06994934,35.17797014,34.71889033,35.04294586,3460700,0,0,2021,9,17,-0.027003483,Down
20/09/2021,34.55686258,35.15996669,34.48485214,34.97093201,5066300,0,0,2021,9,20,0.41406943,Up
21/09/2021,35.10596463,35.35800636,35.06995769,35.17797852,4447600,0,0,2021,9,21,0.072013883,Up
22/09/2021,35.33099822,35.69106073,35.21397739,35.35800171,4694300,0,0,2021,9,22,0.027003486,Up
23/09/2021,35.5020241,35.65505185,35.40301018,35.41201019,4075700,0,0,2021,9,23,-0.090013904,Down
24/09/2021,34.69188616,34.83591045,34.53885841,34.55686188,4363200,0,0,2021,9,24,-0.13502428,Down
27/09/2021,34.66487999,34.80890429,34.52085569,34.65587997,2829000,0,0,2021,9,27,-0.009000016,Down
28/09/2021,34.40383646,34.4488434,34.11578787,34.25080872,3421300,0,0,2021,9,28,-0.153027741,Down
29/09/2021,34.3048225,34.58386766,34.27781902,34.50285721,3766200,0,0,2021,9,29,0.198034708,Up
30/09/2021,34.63787424,34.73689159,34.37682915,34.39483261,2666800,0,0,2021,9,30,-0.243041632,Down
01/10/2021,34.42184374,34.52986111,34.16979863,34.32282639,5687300,0,0,2021,10,1,-0.099017355,Down
04/10/2021,34.44884261,34.7999016,34.39483222,34.57486343,4400200,0,0,2021,10,4,0.126020823,Up
05/10/2021,34.52985995,34.67388425,34.39483566,34.40383911,2370700,0,0,2021,10,5,-0.126020835,Down
06/10/2021,34.20580556,34.38583681,34.02577432,34.32282639,4460400,0,0,2021,10,6,0.117020823,Up
07/10/2021,34.46684833,34.95293162,34.42184138,34.79990387,2864200,0,0,2021,10,7,0.333055544,Up
08/10/2021,34.92592355,35.09695476,34.78189925,34.84490967,5355600,0,0,2021,10,8,-0.081013879,Down
11/10/2021,34.69189348,34.77290738,34.4218483,34.4218483,3534400,0,0,2021,10,11,-0.270045182,Down
12/10/2021,35.2859891,35.33999607,34.72789534,34.78190231,7497900,0,0,2021,10,12,-0.504086785,Down
13/10/2021,34.5838672,35.14196438,34.5838672,34.92592621,5158500,0,0,2021,10,13,0.342059008,Up
14/10/2021,35.02494779,35.05195128,34.81791304,34.85391998,4477800,0,0,2021,10,14,-0.171027808,Down
15/10/2021,34.89892496,35.13296319,34.84491456,35.11495972,3266200,0,0,2021,10,15,0.216034752,Up
18/10/2021,34.94393315,34.97093664,34.73689841,34.79090881,2742800,0,0,2021,10,18,-0.153024335,Down
19/10/2021,34.99794191,35.42101139,34.97093499,35.25898361,3382000,0,0,2021,10,19,0.261041703,Up
20/10/2021,35.33099211,35.60103722,35.24997823,35.52002335,3452000,0,0,2021,10,20,0.189031236,Up
21/10/2021,35.43901212,35.61004334,35.35799824,35.60103989,5206500,0,0,2021,10,21,0.162027767,Up
22/10/2021,35.67305144,35.8350792,35.63704451,35.79907227,4841100,0,0,2021,10,22,0.126020825,Up
25/10/2021,35.83507919,35.88908616,35.70005492,35.83507919,4330100,0,0,2021,10,25,0,Down
26/10/2021,35.93409497,36.19514008,35.880088,36.1681366,4960800,0,0,2021,10,26,0.23404163,Up
27/10/2021,36.27615697,36.51919864,35.97010489,36.38417435,7619100,0,0,2021,10,27,0.108017374,Up
28/10/2021,37.19431476,37.97744676,37.16731127,37.91443634,9053100,0,0,2021,10,28,0.720121579,Up
29/10/2021,37.78841809,38.11247368,37.66239723,38.10347366,5219400,0,0,2021,10,29,0.315055573,Up
01/11/2021,38.13947443,38.62555779,38.10347093,38.33750916,6759400,0,0,2021,11,1,0.198034721,Up
02/11/2021,38.5985489,38.88659749,38.37351072,38.52653503,6417000,0,0,2021,11,2,-0.072013865,Down
03/11/2021,38.84159537,39.25566484,38.75157803,39.18365097,5377100,0,0,2021,11,3,0.342055598,Up
04/11/2021,38.67957381,38.77859119,38.50854255,38.7065773,4247700,0,0,2021,11,4,0.02700349,Up
05/11/2021,38.70656769,39.15664406,38.53553991,39.14764404,5293700,0,0,2021,11,5,0.441076352,Up
08/11/2021,38.7245728,38.82359016,38.49053116,38.49953461,3923100,0,0,2021,11,8,-0.225038194,Down
09/11/2021,38.58954852,38.65255894,38.44552421,38.46352768,2848800,0,0,2021,11,9,-0.126020839,Down
10/11/2021,39.04862252,39.13863641,38.86859131,38.86859131,3776200,0,0,2021,11,10,-0.180031215,Down
11/11/2021,38.76058801,38.95861933,38.71557761,38.91361237,2319100,0,0,2021,11,11,0.153024356,Up
12/11/2021,39.13864176,39.19265216,38.91360357,39.03062439,3530900,0,0,2021,11,12,-0.10801737,Down
15/11/2021,38.8415924,39.04862712,38.68856465,38.85959244,4149200,0,0,2021,11,15,0.018000033,Up
16/11/2021,38.1574726,38.43652118,38.03145177,38.211483,6847100,0,0,2021,11,16,0.054010398,Up
17/11/2021,38.04045708,38.44552654,37.99545013,38.30150223,4846300,0,0,2021,11,17,0.261045145,Up
18/11/2021,37.86678362,37.95792117,37.57515042,37.82121658,4876700,0.523,0,2021,11,18,-0.045567036,Down
19/11/2021,38.10374318,38.14931022,37.77565491,37.90324402,4355100,0,0,2021,11,19,-0.200499157,Down
22/11/2021,37.75742231,37.94880595,37.62071773,37.62983322,3064700,0,0,2021,11,22,-0.127589091,Down
23/11/2021,37.62983957,38.00349489,37.59338455,37.91235733,3300800,0,0,2021,11,23,0.282517756,Up
24/11/2021,37.97615189,38.00349489,37.74831319,37.91235733,2824800,0,0,2021,11,24,-0.063794556,Down
26/11/2021,37.57515364,37.6571757,37.19238634,37.38376999,2812800,0,0,2021,11,26,-0.191383651,Down
29/11/2021,37.59338065,37.80299181,37.47490357,37.69363022,4317400,0,0,2021,11,29,0.100249571,Up
30/11/2021,37.80298365,37.97613975,37.30173938,37.47489548,3969800,0,0,2021,11,30,-0.328088171,Down
01/12/2021,37.73008272,38.04905545,37.62071766,37.70273972,3912100,0,0,2021,12,1,-0.027343003,Down
02/12/2021,37.93058158,38.12196871,37.69363089,37.79388046,4586100,0,0,2021,12,2,-0.136701119,Down
03/12/2021,37.74831243,37.8303345,37.38377261,37.59338379,4086200,0,0,2021,12,3,-0.15492864,Down
06/12/2021,38.17664358,38.38625472,38.04905449,38.0581665,3095300,0,0,2021,12,6,-0.118477071,Down
07/12/2021,38.22221264,38.65966245,38.10373904,38.62321091,5506900,0,0,2021,12,7,0.40099827,Up
08/12/2021,38.83281953,38.99686364,38.62320839,38.89661407,3563100,0,0,2021,12,8,0.063794543,Up
09/12/2021,39.09711136,39.1335629,38.8328177,39.00597382,2917900,0,0,2021,12,9,-0.09113754,Down
10/12/2021,39.00597755,39.43431534,38.97863803,39.3431778,3837400,0,0,2021,12,10,0.33720024,Up
13/12/2021,39.25203909,39.41608319,39.15178954,39.28849411,2677600,0,0,2021,12,13,0.036455015,Up
14/12/2021,39.00597321,39.24292733,38.90572365,39.09711075,2798800,0,0,2021,12,14,0.091137539,Up
15/12/2021,39.07888979,39.83531237,39.00597975,39.78974533,4708500,0,0,2021,12,15,0.71085554,Up
16/12/2021,39.41608271,39.99934904,39.38874319,39.9355545,5905900,0,0,2021,12,16,0.519471795,Up
17/12/2021,39.73506966,39.94468434,39.27939224,39.27939224,5270900,0,0,2021,12,17,-0.45567742,Down
20/12/2021,38.99686141,39.26115506,38.86927233,39.24292755,4557200,0,0,2021,12,20,0.246066142,Up
21/12/2021,39.25204466,39.59836041,39.10622806,39.51633835,4400600,0,0,2021,12,21,0.264293684,Up
22/12/2021,39.54367603,39.9355588,39.46165398,39.88999176,3135600,0,0,2021,12,22,0.346315726,Up
23/12/2021,39.89910978,40.181631,39.87177025,39.88088226,3015400,0,0,2021,12,23,-0.018227512,Down
27/12/2021,40.03580877,40.20896489,39.89910418,40.18162537,2046800,0,0,2021,12,27,0.1458166,Up
28/12/2021,40.09049422,40.23631083,39.99024464,40.1998558,2207700,0,0,2021,12,28,0.109361589,Up
29/12/2021,40.24542072,40.52794191,40.19073819,40.50059891,2736400,0,0,2021,12,29,0.255178186,Up
30/12/2021,40.49148649,40.60996356,40.2089653,40.2089653,2223000,0,0,2021,12,30,-0.282521187,Down
31/12/2021,40.17251083,40.33655145,40.09048878,40.19073486,2257500,0,0,2021,12,31,0.018224032,Up
03/01/2022,40.19985309,40.26364763,39.61658668,39.79885483,2361600,0,0,2022,1,3,-0.40099826,Down
04/01/2022,39.7077213,39.95378747,39.5619047,39.68038177,3164100,0,0,2022,1,4,-0.027339527,Down
05/01/2022,40.05403786,40.30010404,39.72594963,39.73506165,3691300,0,0,2022,1,5,-0.318976216,Down
06/01/2022,39.68038376,39.77151784,39.4434296,39.52545166,2599000,0,0,2022,1,6,-0.154932104,Down
07/01/2022,39.7350596,40.10871485,39.68949257,39.96289825,2830700,0,0,2022,1,7,0.227838652,Up
10/01/2022,39.98112396,40.86513901,39.96289645,40.86513901,4072800,0,0,2022,1,10,0.884015044,Up
11/01/2022,40.71021294,41.08387171,40.58262384,41.04741669,4125900,0,0,2022,1,11,0.337203743,Up
12/01/2022,41.27525378,41.3025933,41.10209416,41.22968674,3605300,0,0,2022,1,12,-0.045567038,Down
13/01/2022,41.40283972,41.41195174,41.02006898,41.0656395,3355300,0,0,2022,1,13,-0.337200228,Down
14/01/2022,41.29348012,41.62156487,41.20234257,41.43929672,3396000,0,0,2022,1,14,0.145816604,Up
18/01/2022,42.25951404,42.70607935,42.19571949,42.66962433,9040600,0,0,2022,1,18,0.410110287,Up
19/01/2022,41.88585574,42.23217145,41.48486097,41.63978958,8369800,0,0,2022,1,19,-0.246066154,Down
20/01/2022,41.1658901,41.27525517,40.81957782,40.90159988,5638400,0,0,2022,1,20,-0.264290221,Down
21/01/2022,41.0838649,41.43929262,40.86513827,41.10208893,5467500,0,0,2022,1,21,0.018224032,Up
24/01/2022,40.62818682,40.68286587,39.7077168,40.44591522,9003000,0,0,2022,1,24,-0.182271602,Down
25/01/2022,40.1087137,40.57350649,39.84442352,40.43680191,4537700,0,0,2022,1,25,0.328088206,Up
26/01/2022,40.54616977,40.7193259,40.09960446,40.23630905,4040000,0,0,2022,1,26,-0.309860719,Down
27/01/2022,40.66464404,41.77649785,40.63730452,41.68536377,7915200,0,0,2022,1,27,1.020719725,Up
28/01/2022,41.22968422,41.29347876,40.84691347,41.23879623,3877900,0,0,2022,1,28,0.009112016,Up
31/01/2022,40.80134535,40.95627396,40.59173421,40.84691238,2914100,0,0,2022,1,31,0.045567034,Up
01/02/2022,41.01096023,41.22968688,40.87425564,41.18411636,3077500,0,0,2022,2,1,0.173156136,Up
02/02/2022,41.05652482,41.70358576,40.98361825,41.64890671,3909100,0,0,2022,2,2,0.592381892,Up
03/02/2022,41.30258872,41.35727124,40.9380455,40.9380455,4945300,0,0,2022,2,3,-0.364543218,Down
04/02/2022,40.94716283,41.17500149,40.81045825,40.82868576,6726700,0,0,2022,2,4,-0.118477073,Down
07/02/2022,40.80135098,41.09298421,40.77401145,41.00185013,3347600,0,0,2022,2,7,0.20049915,Up
08/02/2022,41.27525466,41.27525466,40.88337187,41.21146011,6895100,0,0,2022,2,8,-0.06379455,Down
09/02/2022,40.69198287,40.91982151,40.27275712,40.33655167,3887500,0,0,2022,2,9,-0.355431202,Down
10/02/2022,40.74666508,41.47574809,40.40035282,40.50059891,7592400,0,0,2022,2,10,-0.24606617,Down
11/02/2022,40.43680327,40.72843647,40.33655371,40.37300873,3150100,0,0,2022,2,11,-0.063794545,Down
14/02/2022,40.13606534,40.15429286,38.88750679,39.06977844,8090000,0,0,2022,2,14,-1.0662869,Down
15/02/2022,39.37963679,39.90822419,39.36140927,39.75329208,5572900,0,0,2022,2,15,0.373655298,Up
16/02/2022,39.46165242,39.62569652,39.33406333,39.54367447,3667500,0,0,2022,2,16,0.082022051,Up
17/02/2022,39.58924669,39.68949626,39.25204643,39.4798851,2553800,0,0,2022,2,17,-0.10936159,Down
18/02/2022,39.29760748,39.47987909,39.11533588,39.22470093,5180300,0,0,2022,2,18,-0.072906557,Down
22/02/2022,38.86016416,39.16091288,38.68700802,38.9057312,8844400,0,0,2022,2,22,0.04556704,Up
23/02/2022,39.64392697,39.6712665,39.23381669,39.29761124,3740900,0,0,2022,2,23,-0.346315738,Down
24/02/2022,38.21757189,38.46723595,37.51480308,38.08811188,6411800,0.622,0,2022,2,24,-0.129460012,Down
25/02/2022,38.86485227,39.60460962,38.78162975,39.46590424,4373600,0,0,2022,2,25,0.601051963,Up
28/02/2022,38.7723851,38.92958125,38.27304994,38.70765686,5534500,0,0,2022,2,28,-0.06472824,Down
01/03/2022,38.77238199,39.08677778,38.30078653,38.42099762,4657300,0,0,2022,3,1,-0.351384366,Down
02/03/2022,38.34702699,39.02205258,38.29154413,38.86485291,4416500,0,0,2022,3,2,0.517825919,Up
03/03/2022,38.5504614,38.72615538,38.08811476,38.32853699,7513100,0,0,2022,3,3,-0.221924411,Down
04/03/2022,36.97848815,37.34836337,36.83978274,37.15417862,7971100,0,0,2022,3,4,0.175690464,Up
07/03/2022,36.6918255,36.87676484,36.26646749,36.48839188,5725600,0,0,2022,3,7,-0.203433627,Down
08/03/2022,36.86751765,37.53329789,36.63634434,36.96923447,6883900,0,0,2022,3,8,0.101716818,Up
09/03/2022,37.93092032,38.43025556,37.74598095,38.2268219,10465500,0,0,2022,3,9,0.29590158,Up
10/03/2022,37.65351312,38.00489404,37.39459659,37.75522995,4859000,0,0,2022,3,10,0.10171683,Up
11/03/2022,37.77372021,38.03263673,37.48706754,37.50556183,4686800,0,0,2022,3,11,-0.268158378,Down
14/03/2022,37.93092233,38.4302576,37.69050008,37.69974899,4593700,0,0,2022,3,14,-0.231173342,Down
15/03/2022,38.13435338,38.63368509,37.96790831,38.55971146,4228600,0,0,2022,3,15,0.425358073,Up
16/03/2022,38.71690168,39.05904069,38.43949444,38.92958069,4842200,0,0,2022,3,16,0.212679004,Up
17/03/2022,38.94807941,40.08545171,38.94807941,39.80804443,4556500,0,0,2022,3,17,0.85996502,Up
18/03/2022,39.4566592,39.81729253,39.40117986,39.78030396,4168700,0,0,2022,3,18,0.323644753,Up
21/03/2022,39.84502673,40.00222287,39.53063093,39.61385345,4729700,0,0,2022,3,21,-0.23117328,Down
22/03/2022,40.24264534,40.24264534,39.83578164,39.97448349,5731500,0,0,2022,3,22,-0.268161854,Down
23/03/2022,39.81728662,40.02996561,39.67858124,39.67858124,2854700,0,0,2022,3,23,-0.138705378,Down
24/03/2022,39.96524527,40.22415827,39.82653987,40.0392189,3130700,0,0,2022,3,24,0.073973629,Up
25/03/2022,39.90975543,40.22415124,39.90975543,40.02071762,9613900,0,0,2022,3,25,0.110962188,Up
28/03/2022,40.15017683,40.22415397,39.93749781,40.10394287,3014900,0,0,2022,3,28,-0.046233954,Down
29/03/2022,40.60327317,40.68649569,39.81728546,40.02996445,4695100,0,0,2022,3,29,-0.573308724,Down
30/03/2022,40.28888846,40.70500116,40.19642053,40.40909958,5154300,0,0,2022,3,30,0.120211122,Up
31/03/2022,40.62177187,40.65876045,40.22415352,40.27963638,3112100,0,0,2022,3,31,-0.342135491,Down
01/04/2022,40.27963853,40.61252513,40.18716709,40.58478546,4057400,0,0,2022,4,1,0.305146933,Up
04/04/2022,40.40909213,40.48306575,40.22415279,40.45532608,3432200,0,0,2022,4,4,0.046233953,Up
05/04/2022,40.93617001,41.6851728,40.88993605,41.21357727,4885900,0,0,2022,4,5,0.277407265,Up
06/04/2022,41.59270297,42.29547183,41.40776361,42.27697754,5388900,0,0,2022,4,6,0.684274574,Up
07/04/2022,42.02730987,42.81329774,41.971827,42.74856949,6415900,0,0,2022,4,7,0.721259622,Up
08/04/2022,42.80405195,43.22016462,42.75781799,43.12769318,3883400,0,0,2022,4,8,0.323641231,Up
11/04/2022,43.34037378,43.43284522,42.88727604,42.97974396,5113500,0,0,2022,4,11,-0.360629821,Down
12/04/2022,43.25714758,43.27564187,42.86877812,43.02597427,5905300,0,0,2022,4,12,-0.231173304,Down
13/04/2022,43.15543526,43.34962354,42.73932609,43.32188034,4754600,0,0,2022,4,13,0.166445079,Up
14/04/2022,43.14618293,43.22016007,42.77630425,42.83178711,3732500,0,0,2022,4,14,-0.314395817,Down
18/04/2022,42.63760267,42.97973815,42.59136872,42.7208252,2432000,0,0,2022,4,18,0.083222526,Up
19/04/2022,42.49889801,42.76705988,42.37869044,42.43416977,3185600,0,0,2022,4,19,-0.064728241,Down
20/04/2022,42.30471311,42.56362607,42.0920341,42.38793564,4461700,0,0,2022,4,20,0.083222528,Up
21/04/2022,42.31395767,42.50814592,42.06429362,42.24922943,5617700,0,0,2022,4,21,-0.064728239,Down
22/04/2022,41.80538172,41.9533325,41.45400082,41.49098587,4446500,0,0,2022,4,22,-0.314395852,Down
25/04/2022,41.16734138,41.78688413,41.06562457,41.74065018,4250000,0,0,2022,4,25,0.573308792,Up
26/04/2022,41.5464619,41.76838627,41.01938711,41.04712677,4734900,0,0,2022,4,26,-0.499335128,Down
27/04/2022,41.7591458,42.39718286,41.53721788,42.01805878,5974800,0,0,2022,4,27,0.258912974,Up
28/04/2022,41.77763793,42.3786899,41.70366078,42.29546738,5107500,0,0,2022,4,28,0.517829448,Up
29/04/2022,42.11977332,42.22149014,41.8053775,41.87010574,4410000,0,0,2022,4,29,-0.24966758,Down
02/05/2022,41.74989801,41.87010558,40.92691812,41.35227966,3831700,0,0,2022,5,2,-0.397618345,Down
03/05/2022,41.82387334,41.96257873,41.48173784,41.72215652,5180900,0,0,2022,5,3,-0.101716817,Down
04/05/2022,41.63893653,41.87935876,41.0656277,41.75914764,5436800,0,0,2022,5,4,0.120211112,Up
05/05/2022,41.31528862,41.40775652,40.81595349,41.04712677,4667400,0,0,2022,5,5,-0.26816185,Down
06/05/2022,40.68649565,40.99164606,40.50155633,40.76971817,5681900,0,0,2022,5,6,0.083222519,Up
09/05/2022,40.17791756,40.26114009,39.8080389,39.90975571,4263400,0,0,2022,5,9,-0.268161857,Down
10/05/2022,40.05770909,40.34436525,39.96524118,40.150177,7844800,0,0,2022,5,10,0.092467909,Up
11/05/2022,39.78029922,40.23339688,39.31795265,39.32719803,8997200,0,0,2022,5,11,-0.45310119,Down
12/05/2022,39.1422644,39.40117737,38.96657044,39.27172089,6191300,0,0,2022,5,12,0.129456482,Up
13/05/2022,39.66009039,40.07620303,39.55837357,40.05770874,6015800,0,0,2022,5,13,0.397618354,Up
16/05/2022,40.4923167,41.13960266,40.46457351,41.02863693,3631100,0,0,2022,5,16,0.53632023,Up
17/05/2022,41.27830459,41.52797219,41.0563802,41.34303284,4468400,0,0,2022,5,17,0.064728243,Up
18/05/2022,41.03788793,41.13035584,40.31662478,40.34436798,4792900,0,0,2022,5,18,-0.693519946,Down
19/05/2022,40.15793169,40.79180475,40.13928784,40.60537338,7855100,0.35,0,2022,5,19,0.44744169,Up
20/05/2022,41.19263743,41.51889943,40.83841499,41.50025558,7484500,0,0,2022,5,20,0.307618153,Up
23/05/2022,41.80787252,42.07820299,41.64940514,41.71465683,6773400,0,0,2022,5,23,-0.093215688,Down
24/05/2022,41.69601008,42.04091237,41.66804609,41.94769669,6592400,0,0,2022,5,24,0.251686607,Up
25/05/2022,41.91973495,42.03159449,41.59347294,41.91973495,6482700,0,0,2022,5,25,0,Down
26/05/2022,41.72397797,41.88244891,41.2951801,41.40703964,6379900,0,0,2022,5,26,-0.316938325,Down
27/05/2022,41.22060796,41.22060796,40.88502579,41.07146072,5744600,0,0,2022,5,27,-0.149147237,Down
31/05/2022,40.95027769,41.12738892,40.8104506,40.92231369,7944600,0,0,2022,5,31,-0.027963996,Down
01/06/2022,40.77316407,40.79180437,39.9062447,40.12064362,6125400,0,0,2022,6,1,-0.652520459,Down
02/06/2022,40.35368754,40.45622693,39.79438275,40.44690323,4298900,0,0,2022,6,2,0.093215687,Up
03/06/2022,40.21385969,40.41893847,39.81302585,39.82234955,4991600,0,0,2022,6,3,-0.391510145,Down
06/06/2022,40.27910864,40.27910864,39.77573544,39.90624237,3798800,0,0,2022,6,6,-0.372866272,Down
07/06/2022,40.05539537,41.26721715,40.05539537,41.2485733,13604700,0,0,2022,6,7,1.193177932,Up
08/06/2022,41.01553039,41.67737105,40.912991,41.20196533,11455900,0,0,2022,6,8,0.18643494,Up
09/06/2022,40.82909206,41.04349098,40.11131991,40.12064362,5830000,0,0,2022,6,9,-0.708448447,Down
10/06/2022,40.39097216,40.98756104,40.04606632,40.82909012,10740600,0,0,2022,6,10,0.438117963,Up
13/06/2022,40.18589636,40.2697919,39.53337588,39.61727142,10286500,0,0,2022,6,13,-0.568624935,Down
14/06/2022,39.08593823,39.24440563,38.2749503,38.44274139,7997300,0,0,2022,6,14,-0.64319684,Down
15/06/2022,39.02068438,39.29101486,38.47070327,39.10457993,8438500,0,0,2022,6,15,0.083895545,Up
16/06/2022,38.62917023,39.04864795,38.51731069,38.81560516,5060500,0,0,2022,6,16,0.186434937,Up
17/06/2022,38.61052666,38.8342493,38.37748388,38.47070313,4304500,0,0,2022,6,17,-0.139823537,Down
21/06/2022,39.14186159,39.19778958,38.83424346,38.93678284,4162900,0,0,2022,6,21,-0.205078757,Down
22/06/2022,39.08593084,39.48676466,39.05796685,39.12321854,4946300,0,0,2022,6,22,0.037287694,Up
23/06/2022,39.63591616,39.86895894,39.47744523,39.85031509,6327100,0,0,2022,6,23,0.214398929,Up
24/06/2022,40.35368856,40.73587857,40.08335808,40.72655487,3936000,0,0,2022,6,24,0.372866314,Up
27/06/2022,40.6613026,40.91298922,40.51215536,40.73587799,3597300,0,0,2022,6,27,0.074575395,Up
28/06/2022,40.63334486,40.78249211,40.32572664,40.40962219,3869300,0,0,2022,6,28,-0.223722664,Down
29/06/2022,40.53080171,40.9689233,40.46555001,40.8011322,3789900,0,0,2022,6,29,0.270330491,Up
30/06/2022,40.28843328,40.67062326,40.03674667,40.57740402,6023700,0,0,2022,6,30,0.288970745,Up
01/07/2022,40.02742234,40.80112599,39.99945835,40.78248215,3086700,0,0,2022,7,1,0.755059807,Up
05/07/2022,40.24181955,40.39097032,39.82234546,40.36300278,4736100,0,0,2022,7,5,0.121183223,Up
06/07/2022,40.15793002,40.45622447,39.9621714,40.18589401,4558500,0,0,2022,7,6,0.027963993,Up
07/07/2022,40.37233269,40.57740791,40.27911344,40.38165283,5088100,0,0,2022,7,7,0.009320147,Up
08/07/2022,39.55201993,39.86895825,39.35626485,39.46812439,5007600,0,0,2022,7,8,-0.083895541,Down
11/07/2022,39.37491,39.71048862,39.3282986,39.40287399,4086100,0,0,2022,7,11,0.027963996,Up
12/07/2022,39.29100977,39.33761761,38.56391396,38.62916565,5591600,0,0,2022,7,12,-0.661844124,Down
13/07/2022,38.00461617,38.32155448,37.88343293,38.1444397,10258100,0,0,2022,7,13,0.139823531,Up
14/07/2022,37.39870504,37.52920843,37.15634211,37.49192429,8452300,0,0,2022,7,14,0.093219247,Up
15/07/2022,37.84614802,38.46138085,37.71564462,38.4520607,9194200,0,0,2022,7,15,0.605912682,Up
18/07/2022,38.4240929,38.63849182,37.60378136,37.66903305,4662600,0,0,2022,7,18,-0.755059852,Down
19/07/2022,41.33246685,41.71465686,39.23508187,40.931633,519500,0,0.8,2022,7,19,-0.400833859,Down
20/07/2022,40.73588196,40.73588196,38.77832031,38.77832031,617700,0,0,2022,7,20,-1.957561644,Down
21/07/2022,39.28168506,39.43083227,38.85288726,39.13253784,218300,0,0,2022,7,21,-0.149147217,Down
22/07/2022,39.1045781,39.5520198,39.04864656,39.42151642,3341700,0,1.226,2022,7,22,0.316938314,Up
25/07/2022,39.7198088,39.79438063,39.16982774,39.30033112,4837000,0,0,2022,7,25,-0.419477681,Down
26/07/2022,39.19778854,39.78505725,39.13253686,39.63591003,5246300,0,0,2022,7,26,0.438121493,Up
27/07/2022,39.41218966,40.73587436,39.2257583,40.58672714,4885100,0,0,2022,7,27,1.174537479,Up
