"STATISTIC","Statistic Label","TLIST(A1)","CensusYear","C02199V02655","Sex","C02734V03302","Means of Travel","C02704V03272","At Work, School or College","UNIT","VALUE"
"FY081C09","Average journey time (mins)","2011","2011","1","Male","12","Other, incl. lorry","902","Students at school or college aged between 13 and 18 years","Number","22"
"FY081C09","Average journey time (mins)","2011","2011","1","Male","12","Other, incl. lorry","903","Students at school or college aged 19 years and over","Number","41.3"
"FY081C09","Average journey time (mins)","2011","2011","1","Male","98","Not stated","-06","All persons","Number","19"
"FY081C09","Average journey time (mins)","2011","2011","1","Male","98","Not stated","904","Population aged 15 years and over at work","Number","26.1"
"FY081C09","Average journey time (mins)","2011","2011","1","Male","98","Not stated","901","Children at school aged between 5 and 12 years","Number","11.9"
"FY081C09","Average journey time (mins)","2011","2011","1","Male","98","Not stated","902","Students at school or college aged between 13 and 18 years","Number","18.5"
"FY081C09","Average journey time (mins)","2011","2011","1","Male","98","Not stated","903","Students at school or college aged 19 years and over","Number","28.8"
"FY081C09","Average journey time (mins)","2011","2011","1","Male","-","All means of travel","-06","All persons","Number","23.9"
"FY081C09","Average journey time (mins)","2011","2011","1","Male","-","All means of travel","904","Population aged 15 years and over at work","Number","27.9"
"FY081C09","Average journey time (mins)","2011","2011","1","Male","-","All means of travel","901","Children at school aged between 5 and 12 years","Number","11.7"
"FY081C09","Average journey time (mins)","2011","2011","1","Male","-","All means of travel","902","Students at school or college aged between 13 and 18 years","Number","18.9"
"FY081C09","Average journey time (mins)","2011","2011","1","Male","-","All means of travel","903","Students at school or college aged 19 years and over","Number","30.4"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","01","On foot","-06","All persons","Number","14"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","01","On foot","904","Population aged 15 years and over at work","Number","15.8"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","01","On foot","901","Children at school aged between 5 and 12 years","Number","10.5"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","01","On foot","902","Students at school or college aged between 13 and 18 years","Number","13.9"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","01","On foot","903","Students at school or college aged 19 years and over","Number","15.4"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","02","Bicycle","-06","All persons","Number","19.4"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","02","Bicycle","904","Population aged 15 years and over at work","Number","20.9"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","02","Bicycle","901","Children at school aged between 5 and 12 years","Number","11.6"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","02","Bicycle","902","Students at school or college aged between 13 and 18 years","Number","16.6"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","02","Bicycle","903","Students at school or college aged 19 years and over","Number","19"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","03","Bus, minibus or coach","-06","All persons","Number","33.5"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","03","Bus, minibus or coach","904","Population aged 15 years and over at work","Number","41.6"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","03","Bus, minibus or coach","901","Children at school aged between 5 and 12 years","Number","18.7"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","03","Bus, minibus or coach","902","Students at school or college aged between 13 and 18 years","Number","28.2"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","03","Bus, minibus or coach","903","Students at school or college aged 19 years and over","Number","45.4"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","04","Train, DART or LUAS","-06","All persons","Number","48.9"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","04","Train, DART or LUAS","904","Population aged 15 years and over at work","Number","49.6"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","04","Train, DART or LUAS","901","Children at school aged between 5 and 12 years","Number","26.5"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","04","Train, DART or LUAS","902","Students at school or college aged between 13 and 18 years","Number","38.1"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","04","Train, DART or LUAS","903","Students at school or college aged 19 years and over","Number","52.1"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","05","Motorcycle or scooter","-06","All persons","Number","23.9"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","05","Motorcycle or scooter","904","Population aged 15 years and over at work","Number","23.8"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","05","Motorcycle or scooter","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","05","Motorcycle or scooter","902","Students at school or college aged between 13 and 18 years","Number","15.5"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","05","Motorcycle or scooter","903","Students at school or college aged 19 years and over","Number","28.4"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","06","Motor car: Driver","-06","All persons","Number","25"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","06","Motor car: Driver","904","Population aged 15 years and over at work","Number","24.6"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","06","Motor car: Driver","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","06","Motor car: Driver","902","Students at school or college aged between 13 and 18 years","Number","21.5"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","06","Motor car: Driver","903","Students at school or college aged 19 years and over","Number","32.5"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","07","Motor car: Passenger","-06","All persons","Number","13.5"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","07","Motor car: Passenger","904","Population aged 15 years and over at work","Number","19.4"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","07","Motor car: Passenger","901","Children at school aged between 5 and 12 years","Number","10.6"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","07","Motor car: Passenger","902","Students at school or college aged between 13 and 18 years","Number","14.4"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","07","Motor car: Passenger","903","Students at school or college aged 19 years and over","Number","26.5"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","11","Van","-06","All persons","Number","24.5"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","11","Van","904","Population aged 15 years and over at work","Number","27.2"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","11","Van","901","Children at school aged between 5 and 12 years","Number","11.9"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","11","Van","902","Students at school or college aged between 13 and 18 years","Number","15.2"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","11","Van","903","Students at school or college aged 19 years and over","Number","27.9"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","12","Other, incl. lorry","-06","All persons","Number","36.1"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","12","Other, incl. lorry","904","Population aged 15 years and over at work","Number","40.6"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","12","Other, incl. lorry","901","Children at school aged between 5 and 12 years","Number","10.8"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","12","Other, incl. lorry","902","Students at school or college aged between 13 and 18 years","Number","22.8"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","12","Other, incl. lorry","903","Students at school or college aged 19 years and over","Number","49.3"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","98","Not stated","-06","All persons","Number","17.6"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","98","Not stated","904","Population aged 15 years and over at work","Number","22.7"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","98","Not stated","901","Children at school aged between 5 and 12 years","Number","12.4"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","98","Not stated","902","Students at school or college aged between 13 and 18 years","Number","17.3"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","98","Not stated","903","Students at school or college aged 19 years and over","Number","30.6"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","-","All means of travel","-06","All persons","Number","22.4"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","-","All means of travel","904","Population aged 15 years and over at work","Number","25.2"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","-","All means of travel","901","Children at school aged between 5 and 12 years","Number","11.6"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","-","All means of travel","902","Students at school or college aged between 13 and 18 years","Number","19.1"
"FY081C09","Average journey time (mins)","2011","2011","2","Female","-","All means of travel","903","Students at school or college aged 19 years and over","Number","30.7"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","01","On foot","-06","All persons","Number","14.2"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","01","On foot","904","Population aged 15 years and over at work","Number","16.3"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","01","On foot","901","Children at school aged between 5 and 12 years","Number","10.6"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","01","On foot","902","Students at school or college aged between 13 and 18 years","Number","13.9"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","01","On foot","903","Students at school or college aged 19 years and over","Number","16.6"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","02","Bicycle","-06","All persons","Number","20.6"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","02","Bicycle","904","Population aged 15 years and over at work","Number","22.6"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","02","Bicycle","901","Children at school aged between 5 and 12 years","Number","12.3"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","02","Bicycle","902","Students at school or college aged between 13 and 18 years","Number","14.5"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","02","Bicycle","903","Students at school or college aged 19 years and over","Number","19.9"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","03","Bus, minibus or coach","-06","All persons","Number","35.8"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","03","Bus, minibus or coach","904","Population aged 15 years and over at work","Number","44.8"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","03","Bus, minibus or coach","901","Children at school aged between 5 and 12 years","Number","19.7"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","03","Bus, minibus or coach","902","Students at school or college aged between 13 and 18 years","Number","28.6"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","03","Bus, minibus or coach","903","Students at school or college aged 19 years and over","Number","49.8"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","04","Train, DART or LUAS","-06","All persons","Number","50"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","04","Train, DART or LUAS","904","Population aged 15 years and over at work","Number","50.6"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","04","Train, DART or LUAS","901","Children at school aged between 5 and 12 years","Number","29.3"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","04","Train, DART or LUAS","902","Students at school or college aged between 13 and 18 years","Number","38.6"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","04","Train, DART or LUAS","903","Students at school or college aged 19 years and over","Number","53.3"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","05","Motorcycle or scooter","-06","All persons","Number","25.5"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","05","Motorcycle or scooter","904","Population aged 15 years and over at work","Number","25.5"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","05","Motorcycle or scooter","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","05","Motorcycle or scooter","902","Students at school or college aged between 13 and 18 years","Number","18.1"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","05","Motorcycle or scooter","903","Students at school or college aged 19 years and over","Number","27.7"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","06","Motor car: Driver","-06","All persons","Number","27.4"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","06","Motor car: Driver","904","Population aged 15 years and over at work","Number","27.2"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","06","Motor car: Driver","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","06","Motor car: Driver","902","Students at school or college aged between 13 and 18 years","Number","20.2"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","06","Motor car: Driver","903","Students at school or college aged 19 years and over","Number","34.1"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","07","Motor car: Passenger","-06","All persons","Number","13.7"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","07","Motor car: Passenger","904","Population aged 15 years and over at work","Number","22.4"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","07","Motor car: Passenger","901","Children at school aged between 5 and 12 years","Number","10.5"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","07","Motor car: Passenger","902","Students at school or college aged between 13 and 18 years","Number","14.5"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","07","Motor car: Passenger","903","Students at school or college aged 19 years and over","Number","28.1"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","11","Van","-06","All persons","Number","33.8"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","11","Van","904","Population aged 15 years and over at work","Number","34"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","11","Van","901","Children at school aged between 5 and 12 years","Number","11.6"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","11","Van","902","Students at school or college aged between 13 and 18 years","Number","17.1"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","11","Van","903","Students at school or college aged 19 years and over","Number","37"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","12","Other, incl. lorry","-06","All persons","Number","33.7"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","12","Other, incl. lorry","904","Population aged 15 years and over at work","Number","34"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","12","Other, incl. lorry","901","Children at school aged between 5 and 12 years","Number","16.1"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","12","Other, incl. lorry","902","Students at school or college aged between 13 and 18 years","Number","25.9"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","12","Other, incl. lorry","903","Students at school or college aged 19 years and over","Number","34.3"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","98","Not stated","-06","All persons","Number","19.3"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","98","Not stated","904","Population aged 15 years and over at work","Number","26.2"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","98","Not stated","901","Children at school aged between 5 and 12 years","Number","12.6"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","98","Not stated","902","Students at school or college aged between 13 and 18 years","Number","18.6"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","98","Not stated","903","Students at school or college aged 19 years and over","Number","32"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","-","All means of travel","-06","All persons","Number","24.3"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","-","All means of travel","904","Population aged 15 years and over at work","Number","28.2"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","-","All means of travel","901","Children at school aged between 5 and 12 years","Number","11.6"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","-","All means of travel","902","Students at school or college aged between 13 and 18 years","Number","19"
"FY081C09","Average journey time (mins)","2016","2016","-","Both sexes","-","All means of travel","903","Students at school or college aged 19 years and over","Number","33.3"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","01","On foot","-06","All persons","Number","13.7"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","01","On foot","904","Population aged 15 years and over at work","Number","15.7"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","01","On foot","901","Children at school aged between 5 and 12 years","Number","10.6"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","01","On foot","902","Students at school or college aged between 13 and 18 years","Number","13.6"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","01","On foot","903","Students at school or college aged 19 years and over","Number","16.6"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","02","Bicycle","-06","All persons","Number","20.5"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","02","Bicycle","904","Population aged 15 years and over at work","Number","22.6"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","02","Bicycle","901","Children at school aged between 5 and 12 years","Number","12"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","02","Bicycle","902","Students at school or college aged between 13 and 18 years","Number","14.2"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","02","Bicycle","903","Students at school or college aged 19 years and over","Number","19.9"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","03","Bus, minibus or coach","-06","All persons","Number","35.4"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","03","Bus, minibus or coach","904","Population aged 15 years and over at work","Number","45.6"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","03","Bus, minibus or coach","901","Children at school aged between 5 and 12 years","Number","19.9"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","03","Bus, minibus or coach","902","Students at school or college aged between 13 and 18 years","Number","28.4"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","03","Bus, minibus or coach","903","Students at school or college aged 19 years and over","Number","49.5"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","04","Train, DART or LUAS","-06","All persons","Number","50.4"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","04","Train, DART or LUAS","904","Population aged 15 years and over at work","Number","51.1"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","04","Train, DART or LUAS","901","Children at school aged between 5 and 12 years","Number","29.9"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","04","Train, DART or LUAS","902","Students at school or college aged between 13 and 18 years","Number","39"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","04","Train, DART or LUAS","903","Students at school or college aged 19 years and over","Number","52.9"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","05","Motorcycle or scooter","-06","All persons","Number","25.5"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","05","Motorcycle or scooter","904","Population aged 15 years and over at work","Number","25.5"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","05","Motorcycle or scooter","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","05","Motorcycle or scooter","902","Students at school or college aged between 13 and 18 years","Number","18.1"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","05","Motorcycle or scooter","903","Students at school or college aged 19 years and over","Number","27.1"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","06","Motor car: Driver","-06","All persons","Number","29.1"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","06","Motor car: Driver","904","Population aged 15 years and over at work","Number","28.9"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","06","Motor car: Driver","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","06","Motor car: Driver","902","Students at school or college aged between 13 and 18 years","Number","20.5"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","06","Motor car: Driver","903","Students at school or college aged 19 years and over","Number","34.1"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","07","Motor car: Passenger","-06","All persons","Number","13.9"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","07","Motor car: Passenger","904","Population aged 15 years and over at work","Number","25.5"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","07","Motor car: Passenger","901","Children at school aged between 5 and 12 years","Number","10.6"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","07","Motor car: Passenger","902","Students at school or college aged between 13 and 18 years","Number","14.6"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","07","Motor car: Passenger","903","Students at school or college aged 19 years and over","Number","28.3"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","11","Van","-06","All persons","Number","34"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","11","Van","904","Population aged 15 years and over at work","Number","34.2"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","11","Van","901","Children at school aged between 5 and 12 years","Number","11.9"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","11","Van","902","Students at school or college aged between 13 and 18 years","Number","18.4"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","11","Van","903","Students at school or college aged 19 years and over","Number","37.5"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","12","Other, incl. lorry","-06","All persons","Number","33.4"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","12","Other, incl. lorry","904","Population aged 15 years and over at work","Number","33.5"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","12","Other, incl. lorry","901","Children at school aged between 5 and 12 years","Number","18"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","12","Other, incl. lorry","902","Students at school or college aged between 13 and 18 years","Number","28.3"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","12","Other, incl. lorry","903","Students at school or college aged 19 years and over","Number","33.4"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","98","Not stated","-06","All persons","Number","20.1"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","98","Not stated","904","Population aged 15 years and over at work","Number","27.5"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","98","Not stated","901","Children at school aged between 5 and 12 years","Number","12.7"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","98","Not stated","902","Students at school or college aged between 13 and 18 years","Number","18.6"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","98","Not stated","903","Students at school or college aged 19 years and over","Number","32.5"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","-","All means of travel","-06","All persons","Number","25.3"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","-","All means of travel","904","Population aged 15 years and over at work","Number","29.7"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","-","All means of travel","901","Children at school aged between 5 and 12 years","Number","11.7"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","-","All means of travel","902","Students at school or college aged between 13 and 18 years","Number","18.9"
"FY081C09","Average journey time (mins)","2016","2016","1","Male","-","All means of travel","903","Students at school or college aged 19 years and over","Number","33"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","01","On foot","-06","All persons","Number","14.6"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","01","On foot","904","Population aged 15 years and over at work","Number","16.8"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","01","On foot","901","Children at school aged between 5 and 12 years","Number","10.7"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","01","On foot","902","Students at school or college aged between 13 and 18 years","Number","14.3"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","01","On foot","903","Students at school or college aged 19 years and over","Number","16.6"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","02","Bicycle","-06","All persons","Number","20.8"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","02","Bicycle","904","Population aged 15 years and over at work","Number","22.4"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","02","Bicycle","901","Children at school aged between 5 and 12 years","Number","12.8"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","02","Bicycle","902","Students at school or college aged between 13 and 18 years","Number","17.5"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","02","Bicycle","903","Students at school or college aged 19 years and over","Number","20.1"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","03","Bus, minibus or coach","-06","All persons","Number","36.3"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","03","Bus, minibus or coach","904","Population aged 15 years and over at work","Number","44.2"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","03","Bus, minibus or coach","901","Children at school aged between 5 and 12 years","Number","19.4"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","03","Bus, minibus or coach","902","Students at school or college aged between 13 and 18 years","Number","28.8"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","03","Bus, minibus or coach","903","Students at school or college aged 19 years and over","Number","50.1"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","04","Train, DART or LUAS","-06","All persons","Number","49.6"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","04","Train, DART or LUAS","904","Population aged 15 years and over at work","Number","50"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","04","Train, DART or LUAS","901","Children at school aged between 5 and 12 years","Number","28.7"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","04","Train, DART or LUAS","902","Students at school or college aged between 13 and 18 years","Number","38.1"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","04","Train, DART or LUAS","903","Students at school or college aged 19 years and over","Number","53.7"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","05","Motorcycle or scooter","-06","All persons","Number","25.6"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","05","Motorcycle or scooter","904","Population aged 15 years and over at work","Number","25.7"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","05","Motorcycle or scooter","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","05","Motorcycle or scooter","902","Students at school or college aged between 13 and 18 years","Number","18"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","05","Motorcycle or scooter","903","Students at school or college aged 19 years and over","Number","30.1"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","06","Motor car: Driver","-06","All persons","Number","25.9"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","06","Motor car: Driver","904","Population aged 15 years and over at work","Number","25.6"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","06","Motor car: Driver","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","06","Motor car: Driver","902","Students at school or college aged between 13 and 18 years","Number","19.9"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","06","Motor car: Driver","903","Students at school or college aged 19 years and over","Number","34.1"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","07","Motor car: Passenger","-06","All persons","Number","13.6"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","07","Motor car: Passenger","904","Population aged 15 years and over at work","Number","20.1"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","07","Motor car: Passenger","901","Children at school aged between 5 and 12 years","Number","10.5"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","07","Motor car: Passenger","902","Students at school or college aged between 13 and 18 years","Number","14.4"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","07","Motor car: Passenger","903","Students at school or college aged 19 years and over","Number","28"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","11","Van","-06","All persons","Number","25.4"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","11","Van","904","Population aged 15 years and over at work","Number","28.4"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","11","Van","901","Children at school aged between 5 and 12 years","Number","11.2"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","11","Van","902","Students at school or college aged between 13 and 18 years","Number","15.3"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","11","Van","903","Students at school or college aged 19 years and over","Number","33.4"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","12","Other, incl. lorry","-06","All persons","Number","40.4"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","12","Other, incl. lorry","904","Population aged 15 years and over at work","Number","46.5"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","12","Other, incl. lorry","901","Children at school aged between 5 and 12 years","Number","13.6"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","12","Other, incl. lorry","902","Students at school or college aged between 13 and 18 years","Number","21.6"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","12","Other, incl. lorry","903","Students at school or college aged 19 years and over","Number","35.8"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","98","Not stated","-06","All persons","Number","18.5"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","98","Not stated","904","Population aged 15 years and over at work","Number","24.5"
"FY081C09","Average journey time (mins)","2016","2016","2","Female","98","Not stated","901","Children at school aged between 5 and 12 years","Number","12.5"
